CODAUTO,CCAA,CPRO,Provincia,Municipio,INE5
"07","Castilla y León","37","Salamanca","Cereceda de la Sierra","37099"
"07","Castilla y León","37","Salamanca","Cerezal de Peñahorcada","37100"
"07","Castilla y León","37","Salamanca","Cerralbo","37101"
"07","Castilla y León","37","Salamanca","Cerro, El","37102"
"07","Castilla y León","37","Salamanca","Cespedosa de Tormes","37103"
"07","Castilla y León","37","Salamanca","Chagarcía Medianero","37114"
"07","Castilla y León","37","Salamanca","Cilleros de la Bastida","37104"
"07","Castilla y León","37","Salamanca","Cipérez","37106"
"07","Castilla y León","37","Salamanca","Ciudad Rodrigo","37107"
"07","Castilla y León","37","Salamanca","Coca de Alba","37108"
"07","Castilla y León","37","Salamanca","Colmenar de Montemayor","37109"
"07","Castilla y León","37","Salamanca","Cordovilla","37110"
"07","Castilla y León","37","Salamanca","Cristóbal","37112"
"07","Castilla y León","37","Salamanca","Cubo de Don Sancho, El","37113"
"07","Castilla y León","37","Salamanca","Dios le Guarde","37115"
"07","Castilla y León","37","Salamanca","Doñinos de Ledesma","37116"
"07","Castilla y León","37","Salamanca","Doñinos de Salamanca","37117"
"07","Castilla y León","37","Salamanca","Éjeme","37118"
"07","Castilla y León","37","Salamanca","Encina de San Silvestre","37120"
"07","Castilla y León","37","Salamanca","Encina, La","37119"
"07","Castilla y León","37","Salamanca","Encinas de Abajo","37121"
"07","Castilla y León","37","Salamanca","Encinas de Arriba","37122"
"07","Castilla y León","37","Salamanca","Encinasola de los Comendadores","37123"
"07","Castilla y León","37","Salamanca","Endrinal","37124"
"07","Castilla y León","37","Salamanca","Escurial de la Sierra","37125"
"07","Castilla y León","37","Salamanca","Espadaña","37126"
"07","Castilla y León","37","Salamanca","Espeja","37127"
"07","Castilla y León","37","Salamanca","Espino de la Orbada","37128"
"07","Castilla y León","37","Salamanca","Florida de Liébana","37129"
"07","Castilla y León","37","Salamanca","Forfoleda","37130"
"07","Castilla y León","37","Salamanca","Frades de la Sierra","37131"
"07","Castilla y León","37","Salamanca","Fregeneda, La","37132"
"07","Castilla y León","37","Salamanca","Fresnedoso","37133"
"07","Castilla y León","37","Salamanca","Fresno Alhándiga","37134"
"07","Castilla y León","37","Salamanca","Fuente de San Esteban, La","37135"
"07","Castilla y León","37","Salamanca","Fuenteguinaldo","37136"
"07","Castilla y León","37","Salamanca","Fuenteliante","37137"
"07","Castilla y León","37","Salamanca","Fuenterroble de Salvatierra","37138"
"07","Castilla y León","37","Salamanca","Fuentes de Béjar","37139"
"07","Castilla y León","37","Salamanca","Fuentes de Oñoro","37140"
"07","Castilla y León","37","Salamanca","Gajates","37141"
"07","Castilla y León","37","Salamanca","Galindo y Perahuy","37142"
"07","Castilla y León","37","Salamanca","Galinduste","37143"
"07","Castilla y León","37","Salamanca","Galisancho","37144"
"07","Castilla y León","37","Salamanca","Gallegos de Argañán","37145"
"07","Castilla y León","37","Salamanca","Gallegos de Solmirón","37146"
"07","Castilla y León","37","Salamanca","Garcibuey","37147"
"07","Castilla y León","37","Salamanca","Garcihernández","37148"
"07","Castilla y León","37","Salamanca","Garcirrey","37149"
"07","Castilla y León","37","Salamanca","Gejuelo del Barro","37150"
"07","Castilla y León","37","Salamanca","Golpejas","37151"
"07","Castilla y León","37","Salamanca","Gomecello","37152"
"07","Castilla y León","37","Salamanca","Guadramiro","37154"
"07","Castilla y León","37","Salamanca","Guijo de Ávila","37155"
"07","Castilla y León","37","Salamanca","Guijuelo","37156"
"07","Castilla y León","37","Salamanca","Herguijuela de Ciudad Rodrigo","37157"
"07","Castilla y León","37","Salamanca","Herguijuela de la Sierra","37158"
"07","Castilla y León","37","Salamanca","Herguijuela del Campo","37159"
"07","Castilla y León","37","Salamanca","Hinojosa de Duero","37160"
"07","Castilla y León","37","Salamanca","Horcajo de Montemayor","37161"
"07","Castilla y León","37","Salamanca","Horcajo Medianero","37162"
"07","Castilla y León","37","Salamanca","Hoya, La","37163"
"07","Castilla y León","37","Salamanca","Huerta","37164"
"07","Castilla y León","37","Salamanca","Iruelos","37165"
"07","Castilla y León","37","Salamanca","Ituero de Azaba","37166"
"07","Castilla y León","37","Salamanca","Juzbado","37167"
"07","Castilla y León","37","Salamanca","Lagunilla","37168"
"07","Castilla y León","37","Salamanca","Larrodrigo","37169"
"07","Castilla y León","37","Salamanca","Ledesma","37170"
"07","Castilla y León","37","Salamanca","Ledrada","37171"
"07","Castilla y León","37","Salamanca","Linares de Riofrío","37172"
"07","Castilla y León","37","Salamanca","Lumbrales","37173"
"07","Castilla y León","37","Salamanca","Machacón","37175"
"07","Castilla y León","37","Salamanca","Macotera","37174"
"07","Castilla y León","37","Salamanca","Madroñal","37176"
"07","Castilla y León","37","Salamanca","Maíllo, El","37177"
"07","Castilla y León","37","Salamanca","Malpartida","37178"
"07","Castilla y León","37","Salamanca","Mancera de Abajo","37179"
"07","Castilla y León","37","Salamanca","Manzano, El","37180"
"07","Castilla y León","37","Salamanca","Martiago","37181"
"07","Castilla y León","37","Salamanca","Martín de Yeltes","37183"
"07","Castilla y León","37","Salamanca","Martinamor","37182"
"07","Castilla y León","37","Salamanca","Masueco","37184"
"07","Castilla y León","37","Salamanca","Mata de Ledesma, La","37186"
"07","Castilla y León","37","Salamanca","Matilla de los Caños del Río","37187"
"07","Castilla y León","37","Salamanca","Maya, La","37188"
"07","Castilla y León","37","Salamanca","Membribe de la Sierra","37189"
"07","Castilla y León","37","Salamanca","Mieza","37190"
"07","Castilla y León","37","Salamanca","Milano, El","37191"
"07","Castilla y León","37","Salamanca","Miranda de Azán","37192"
"07","Castilla y León","37","Salamanca","Miranda del Castañar","37193"
"07","Castilla y León","37","Salamanca","Mogarraz","37194"
"07","Castilla y León","37","Salamanca","Molinillo","37195"
"07","Castilla y León","37","Salamanca","Monforte de la Sierra","37196"
"07","Castilla y León","37","Salamanca","Monleón","37197"
"07","Castilla y León","37","Salamanca","Monleras","37198"
"07","Castilla y León","37","Salamanca","Monsagro","37199"
"07","Castilla y León","37","Salamanca","Montejo","37200"
"07","Castilla y León","37","Salamanca","Montemayor del Río","37201"
"07","Castilla y León","37","Salamanca","Monterrubio de Armuña","37202"
"07","Castilla y León","37","Salamanca","Monterrubio de la Sierra","37203"
"07","Castilla y León","37","Salamanca","Morasverdes","37204"
"07","Castilla y León","37","Salamanca","Morille","37205"
"07","Castilla y León","37","Salamanca","Moríñigo","37206"
"07","Castilla y León","37","Salamanca","Moriscos","37207"
"07","Castilla y León","37","Salamanca","Moronta","37208"
"07","Castilla y León","37","Salamanca","Mozárbez","37209"
"07","Castilla y León","37","Salamanca","Narros de Matalayegua","37211"
"07","Castilla y León","37","Salamanca","Nava de Béjar","37213"
"07","Castilla y León","37","Salamanca","Nava de Francia","37214"
"07","Castilla y León","37","Salamanca","Nava de Sotrobal","37215"
"07","Castilla y León","37","Salamanca","Navacarros","37212"
"07","Castilla y León","37","Salamanca","Navales","37216"
"07","Castilla y León","37","Salamanca","Navalmoral de Béjar","37217"
"07","Castilla y León","37","Salamanca","Navamorales","37218"
"07","Castilla y León","37","Salamanca","Navarredonda de la Rinconada","37219"
"07","Castilla y León","37","Salamanca","Navasfrías","37221"
"07","Castilla y León","37","Salamanca","Negrilla de Palencia","37222"
"07","Castilla y León","37","Salamanca","Olmedo de Camaces","37223"
"07","Castilla y León","37","Salamanca","Orbada, La","37224"
"07","Castilla y León","37","Salamanca","Pajares de la Laguna","37225"
"07","Castilla y León","37","Salamanca","Palacios del Arzobispo","37226"
"07","Castilla y León","37","Salamanca","Palaciosrubios","37228"
"07","Castilla y León","37","Salamanca","Palencia de Negrilla","37229"
"07","Castilla y León","37","Salamanca","Parada de Arriba","37230"
"07","Castilla y León","37","Salamanca","Parada de Rubiales","37231"
"07","Castilla y León","37","Salamanca","Paradinas de San Juan","37232"
"07","Castilla y León","37","Salamanca","Pastores","37233"
"07","Castilla y León","37","Salamanca","Payo, El","37234"
"07","Castilla y León","37","Salamanca","Pedraza de Alba","37235"
"07","Castilla y León","37","Salamanca","Pedrosillo de Alba","37236"
"07","Castilla y León","37","Salamanca","Pedrosillo de los Aires","37237"
"07","Castilla y León","37","Salamanca","Pedrosillo el Ralo","37238"
"07","Castilla y León","37","Salamanca","Pedroso de la Armuña, El","37239"
"07","Castilla y León","37","Salamanca","Pelabravo","37240"
"07","Castilla y León","37","Salamanca","Pelarrodríguez","37241"
"07","Castilla y León","37","Salamanca","Pelayos","37242"
"07","Castilla y León","37","Salamanca","Peña, La","37243"
"07","Castilla y León","37","Salamanca","Peñacaballera","37244"
"07","Castilla y León","37","Salamanca","Peñaparda","37245"
"07","Castilla y León","37","Salamanca","Peñaranda de Bracamonte","37246"
"07","Castilla y León","37","Salamanca","Peñarandilla","37247"
"07","Castilla y León","37","Salamanca","Peralejos de Abajo","37248"
"07","Castilla y León","37","Salamanca","Peralejos de Arriba","37249"
"07","Castilla y León","37","Salamanca","Pereña de la Ribera","37250"
"07","Castilla y León","37","Salamanca","Peromingo","37251"
"07","Castilla y León","37","Salamanca","Pinedas","37252"
"07","Castilla y León","37","Salamanca","Pino de Tormes, El","37253"
"07","Castilla y León","37","Salamanca","Pitiegua","37254"
"07","Castilla y León","37","Salamanca","Pizarral","37255"
"07","Castilla y León","37","Salamanca","Poveda de las Cintas","37256"
"07","Castilla y León","37","Salamanca","Pozos de Hinojo","37257"
"07","Castilla y León","37","Salamanca","Puebla de Azaba","37258"
"07","Castilla y León","37","Salamanca","Puebla de San Medel","37259"
"07","Castilla y León","37","Salamanca","Puebla de Yeltes","37260"
"07","Castilla y León","37","Salamanca","Puente del Congosto","37261"
"07","Castilla y León","37","Salamanca","Puertas","37262"
"07","Castilla y León","37","Salamanca","Puerto de Béjar","37263"
"07","Castilla y León","37","Salamanca","Puerto Seguro","37264"
"07","Castilla y León","37","Salamanca","Rágama","37265"
"07","Castilla y León","37","Salamanca","Redonda, La","37266"
"07","Castilla y León","37","Salamanca","Retortillo","37267"
"07","Castilla y León","37","Salamanca","Rinconada de la Sierra, La","37268"
"07","Castilla y León","37","Salamanca","Robleda","37269"
"07","Castilla y León","37","Salamanca","Robliza de Cojos","37270"
"07","Castilla y León","37","Salamanca","Rollán","37271"
"07","Castilla y León","37","Salamanca","Saelices el Chico","37272"
"07","Castilla y León","37","Salamanca","Sagrada, La","37273"
"07","Castilla y León","37","Salamanca","Sahugo, El","37303"
"07","Castilla y León","37","Salamanca","Salamanca","37274"
"07","Castilla y León","37","Salamanca","Saldeana","37275"
"07","Castilla y León","37","Salamanca","Salmoral","37276"
"07","Castilla y León","37","Salamanca","Salvatierra de Tormes","37277"
"07","Castilla y León","37","Salamanca","San Cristóbal de la Cuesta","37278"
"07","Castilla y León","37","Salamanca","San Esteban de la Sierra","37284"
"07","Castilla y León","37","Salamanca","San Felices de los Gallegos","37285"
"07","Castilla y León","37","Salamanca","San Martín del Castañar","37286"
"07","Castilla y León","37","Salamanca","San Miguel de Valero","37287"
"07","Castilla y León","37","Salamanca","San Miguel del Robledo","37036"
"07","Castilla y León","37","Salamanca","San Morales","37288"
"07","Castilla y León","37","Salamanca","San Muñoz","37289"
"07","Castilla y León","37","Salamanca","San Pedro de Rozados","37291"
"07","Castilla y León","37","Salamanca","San Pedro del Valle","37290"
"07","Castilla y León","37","Salamanca","San Pelayo de Guareña","37292"
"07","Castilla y León","37","Salamanca","Sanchón de la Ribera","37280"
"07","Castilla y León","37","Salamanca","Sanchón de la Sagrada","37281"
"07","Castilla y León","37","Salamanca","Sanchotello","37282"
"07","Castilla y León","37","Salamanca","Sancti-Spíritus","37279"
"07","Castilla y León","37","Salamanca","Sando","37283"
"07","Castilla y León","37","Salamanca","Santa María de Sando","37293"
"07","Castilla y León","37","Salamanca","Santa Marta de Tormes","37294"
"07","Castilla y León","37","Salamanca","Santiago de la Puebla","37296"
"07","Castilla y León","37","Salamanca","Santibáñez de Béjar","37297"
"07","Castilla y León","37","Salamanca","Santibáñez de la Sierra","37298"
"07","Castilla y León","37","Salamanca","Santiz","37299"
"07","Castilla y León","37","Salamanca","Santos, Los","37300"
"07","Castilla y León","37","Salamanca","Sardón de los Frailes","37301"
"07","Castilla y León","37","Salamanca","Saucelle","37302"
"07","Castilla y León","37","Salamanca","Sepulcro-Hilario","37304"
"07","Castilla y León","37","Salamanca","Sequeros","37305"
"07","Castilla y León","37","Salamanca","Serradilla del Arroyo","37306"
"07","Castilla y León","37","Salamanca","Serradilla del Llano","37307"
"07","Castilla y León","37","Salamanca","Sierpe, La","37309"
"07","Castilla y León","37","Salamanca","Sieteiglesias de Tormes","37310"
"07","Castilla y León","37","Salamanca","Sobradillo","37311"
"07","Castilla y León","37","Salamanca","Sorihuela","37312"
"07","Castilla y León","37","Salamanca","Sotoserrano","37313"
"07","Castilla y León","37","Salamanca","Tabera de Abajo","37314"
"07","Castilla y León","37","Salamanca","Tala, La","37315"
"07","Castilla y León","37","Salamanca","Tamames","37316"
"07","Castilla y León","37","Salamanca","Tarazona de Guareña","37317"
"07","Castilla y León","37","Salamanca","Tardáguila","37318"
"07","Castilla y León","37","Salamanca","Tejado, El","37319"
"07","Castilla y León","37","Salamanca","Tejeda y Segoyuela","37320"
"07","Castilla y León","37","Salamanca","Tenebrón","37321"
"07","Castilla y León","37","Salamanca","Terradillos","37322"
"07","Castilla y León","37","Salamanca","Topas","37323"
"07","Castilla y León","37","Salamanca","Tordillos","37324"
"07","Castilla y León","37","Salamanca","Tornadizo, El","37325"
"07","Castilla y León","37","Salamanca","Torresmenudas","37327"
"07","Castilla y León","37","Salamanca","Trabanca","37328"
"07","Castilla y León","37","Salamanca","Tremedal de Tormes","37329"
"07","Castilla y León","37","Salamanca","Valdecarros","37330"
"07","Castilla y León","37","Salamanca","Valdefuentes de Sangusín","37331"
"07","Castilla y León","37","Salamanca","Valdehijaderos","37332"
"07","Castilla y León","37","Salamanca","Valdelacasa","37333"
"07","Castilla y León","37","Salamanca","Valdelageve","37334"
"07","Castilla y León","37","Salamanca","Valdelosa","37335"
"07","Castilla y León","37","Salamanca","Valdemierque","37336"
"07","Castilla y León","37","Salamanca","Valderrodrigo","37337"
"07","Castilla y León","37","Salamanca","Valdunciel","37338"
